date,eligible_count,rebalance,long_count,short_count,long_exposure,short_exposure,gross_exposure,net_exposure
2019-07-08,161,False,31,31,0.5,-0.5,0.9999999999999999,0.0
2019-07-09,161,True,32,32,0.5,-0.5,1.0,0.0
2019-07-10,160,False,32,32,0.5,-0.5,1.0,0.0
2019-07-11,159,False,32,32,0.5,-0.5,1.0,0.0
2019-07-12,160,False,32,32,0.5,-0.5,1.0,0.0
2019-07-15,159,False,32,32,0.5,-0.5,1.0,0.0
2019-07-16,160,False,32,32,0.5,-0.5,1.0,0.0
2019-07-17,161,False,32,32,0.5,-0.5,1.0,0.0
2019-07-18,162,False,32,32,0.5,-0.5,1.0,0.0
2019-07-19,162,False,32,32,0.5,-0.5,1.0,0.0
2019-07-22,162,False,32,32,0.5,-0.5,1.0,0.0
2019-07-23,163,False,32,32,0.5,-0.5,1.0,0.0
2019-07-24,165,False,32,32,0.5,-0.5,1.0,0.0
2019-07-25,168,False,32,32,0.5,-0.5,1.0,0.0
2019-07-26,166,False,32,32,0.5,-0.5,1.0,0.0
2019-07-29,166,False,32,32,0.5,-0.5,1.0,0.0
2019-07-30,162,False,32,32,0.5,-0.5,1.0,0.0
2019-07-31,162,False,32,32,0.5,-0.5,1.0,0.0
2019-08-01,164,False,32,32,0.5,-0.5,1.0,0.0
2019-08-02,166,False,32,32,0.5,-0.5,1.0,0.0
2019-08-05,167,False,32,32,0.5,-0.5,1.0,0.0
2019-08-06,167,True,33,33,0.5,-0.5,1.0,0.0
2019-08-07,167,False,33,33,0.5,-0.5,1.0,0.0
2019-08-08,166,False,33,33,0.5,-0.5,1.0,0.0
2019-08-09,165,False,33,33,0.5,-0.5,1.0,0.0
2019-08-12,164,False,33,33,0.5,-0.5,1.0,0.0
2019-08-13,163,False,33,33,0.5,-0.5,1.0,0.0
2019-08-14,164,False,33,33,0.5,-0.5,1.0,0.0
2019-08-15,165,False,33,33,0.5,-0.5,1.0,0.0
2019-08-16,165,False,33,33,0.5,-0.5,1.0,0.0
2019-08-19,165,False,33,33,0.5,-0.5,1.0,0.0
2019-08-20,165,False,33,33,0.5,-0.5,1.0,0.0
2019-08-21,166,False,33,33,0.5,-0.5,1.0,0.0
2019-08-22,162,False,33,33,0.5,-0.5,1.0,0.0
2019-08-23,163,False,33,33,0.5,-0.5,1.0,0.0
2019-08-26,164,False,33,33,0.5,-0.5,1.0,0.0
2019-08-27,164,False,33,33,0.5,-0.5,1.0,0.0
2019-08-28,165,False,33,33,0.5,-0.5,1.0,0.0
2019-08-29,164,False,33,33,0.5,-0.5,1.0,0.0
2019-08-30,164,False,33,33,0.5,-0.5,1.0,0.0
2019-09-03,164,False,33,33,0.5,-0.5,1.0,0.0
2019-09-04,163,True,32,32,0.5,-0.5,1.0,0.0
2019-09-05,165,False,32,32,0.5,-0.5,1.0,0.0
2019-09-06,162,False,32,32,0.5,-0.5,1.0,0.0
2019-09-09,161,False,32,32,0.5,-0.5,1.0,0.0
2019-09-10,163,False,32,32,0.5,-0.5,1.0,0.0
2019-09-11,164,False,32,32,0.5,-0.5,1.0,0.0
2019-09-12,162,False,32,32,0.5,-0.5,1.0,0.0
2019-09-13,163,False,32,32,0.5,-0.5,1.0,0.0
2019-09-16,163,False,32,32,0.5,-0.5,1.0,0.0
2019-09-17,164,False,32,32,0.5,-0.5,1.0,0.0
2019-09-18,163,False,32,32,0.5,-0.5,1.0,0.0
2019-09-19,164,False,32,32,0.5,-0.5,1.0,0.0
2019-09-20,164,False,32,32,0.5,-0.5,1.0,0.0
2019-09-23,167,False,32,32,0.5,-0.5,1.0,0.0
2019-09-24,167,False,32,32,0.5,-0.5,1.0,0.0
2019-09-25,166,False,32,32,0.5,-0.5,1.0,0.0
2019-09-26,167,False,32,32,0.5,-0.5,1.0,0.0
2019-09-27,166,False,32,32,0.5,-0.5,1.0,0.0
2019-09-30,165,False,32,32,0.5,-0.5,1.0,0.0
2019-10-01,166,False,32,32,0.5,-0.5,1.0,0.0
2019-10-02,167,True,33,33,0.5,-0.5,1.0,0.0
2019-10-03,166,False,33,33,0.5,-0.5,1.0,0.0
2019-10-04,166,False,33,33,0.5,-0.5,1.0,0.0
2019-10-07,167,False,33,33,0.5,-0.5,1.0,0.0
2019-10-08,168,False,33,33,0.5,-0.5,1.0,0.0
2019-10-09,167,False,33,33,0.5,-0.5,1.0,0.0
2019-10-10,167,False,33,33,0.5,-0.5,1.0,0.0
2019-10-11,166,False,33,33,0.5,-0.5,1.0,0.0
2019-10-14,165,False,33,33,0.5,-0.5,1.0,0.0
2019-10-15,165,False,33,33,0.5,-0.5,1.0,0.0
2019-10-16,164,False,33,33,0.5,-0.5,1.0,0.0
2019-10-17,163,False,33,33,0.5,-0.5,1.0,0.0
2019-10-18,163,False,33,33,0.5,-0.5,1.0,0.0
2019-10-21,161,False,33,33,0.5,-0.5,1.0,0.0
2019-10-22,161,False,33,33,0.5,-0.5,1.0,0.0
2019-10-23,162,False,33,33,0.5,-0.5,1.0,0.0
2019-10-24,162,False,33,33,0.5,-0.5,1.0,0.0
2019-10-25,163,False,33,33,0.5,-0.5,1.0,0.0
2019-10-28,163,False,33,33,0.5,-0.5,1.0,0.0
2019-10-29,163,False,33,33,0.5,-0.5,1.0,0.0
2019-10-30,163,True,32,32,0.5,-0.5,1.0,0.0
2019-10-31,164,False,32,32,0.5,-0.5,1.0,0.0
2019-11-01,164,False,32,32,0.5,-0.5,1.0,0.0
2019-11-04,164,False,32,32,0.5,-0.5,1.0,0.0
2019-11-05,163,False,32,32,0.5,-0.5,1.0,0.0
2019-11-06,162,False,32,32,0.5,-0.5,1.0,0.0
2019-11-07,163,False,32,32,0.5,-0.5,1.0,0.0
2019-11-08,163,False,32,32,0.5,-0.5,1.0,0.0
2019-11-11,162,False,32,32,0.5,-0.5,1.0,0.0
2019-11-12,164,False,32,32,0.5,-0.5,1.0,0.0
2019-11-13,164,False,32,32,0.5,-0.5,1.0,0.0
2019-11-14,164,False,32,32,0.5,-0.5,1.0,0.0
2019-11-15,166,False,32,32,0.5,-0.5,1.0,0.0
2019-11-18,167,False,32,32,0.5,-0.5,1.0,0.0
2019-11-19,167,False,32,32,0.5,-0.5,1.0,0.0
2019-11-20,166,False,32,32,0.5,-0.5,1.0,0.0
2019-11-21,168,False,32,32,0.5,-0.5,1.0,0.0
2019-11-22,167,False,32,32,0.5,-0.5,1.0,0.0
2019-11-25,168,False,32,32,0.5,-0.5,1.0,0.0
2019-11-26,168,False,32,32,0.5,-0.5,1.0,0.0
2019-11-27,168,True,33,33,0.5,-0.5,1.0,0.0
2019-11-29,169,False,33,33,0.5,-0.5,1.0,0.0
2019-12-02,169,False,33,33,0.5,-0.5,1.0,0.0
2019-12-03,168,False,33,33,0.5,-0.5,1.0,0.0
2019-12-04,168,False,33,33,0.5,-0.5,1.0,0.0
2019-12-05,166,False,33,33,0.5,-0.5,1.0,0.0
2019-12-06,170,False,33,33,0.5,-0.5,1.0,0.0
2019-12-09,171,False,33,33,0.5,-0.5,1.0,0.0
2019-12-10,169,False,33,33,0.5,-0.5,1.0,0.0
2019-12-11,169,False,33,33,0.5,-0.5,1.0,0.0
2019-12-12,168,False,33,33,0.5,-0.5,1.0,0.0
2019-12-13,168,False,33,33,0.5,-0.5,1.0,0.0
2019-12-16,168,False,33,33,0.5,-0.5,1.0,0.0
2019-12-17,167,False,33,33,0.5,-0.5,1.0,0.0
2019-12-18,167,False,33,33,0.5,-0.5,1.0,0.0
2019-12-19,168,False,33,33,0.5,-0.5,1.0,0.0
2019-12-20,168,False,33,33,0.5,-0.5,1.0,0.0
2019-12-23,172,False,33,33,0.5,-0.5,1.0,0.0
2019-12-24,172,False,33,33,0.5,-0.5,1.0,0.0
2019-12-26,172,False,33,33,0.5,-0.5,1.0,0.0
2019-12-27,173,True,34,34,0.49999999999999994,-0.4999999999999999,1.0,0.0
2019-12-30,173,False,34,34,0.49999999999999994,-0.4999999999999999,1.0,0.0
2019-12-31,173,False,34,34,0.49999999999999994,-0.4999999999999999,1.0,0.0
2020-01-02,174,False,34,34,0.49999999999999994,-0.4999999999999999,1.0,0.0
2020-01-03,175,False,34,34,0.49999999999999994,-0.4999999999999999,1.0,0.0
2020-01-06,175,False,34,34,0.49999999999999994,-0.4999999999999999,1.0,0.0
2020-01-07,175,False,34,34,0.49999999999999994,-0.4999999999999999,1.0,0.0
2020-01-08,175,False,34,34,0.49999999999999994,-0.4999999999999999,1.0,0.0
2020-01-09,176,False,34,34,0.49999999999999994,-0.4999999999999999,1.0,0.0
2020-01-10,176,False,34,34,0.49999999999999994,-0.4999999999999999,1.0,0.0
2020-01-13,176,False,34,34,0.49999999999999994,-0.4999999999999999,1.0,0.0
2020-01-14,176,False,34,34,0.49999999999999994,-0.4999999999999999,1.0,0.0
2020-01-15,176,False,34,34,0.49999999999999994,-0.4999999999999999,1.0,0.0
2020-01-16,175,False,34,34,0.49999999999999994,-0.4999999999999999,1.0,0.0
2020-01-17,175,False,34,34,0.49999999999999994,-0.4999999999999999,1.0,0.0
2020-01-21,176,False,34,34,0.49999999999999994,-0.4999999999999999,1.0,0.0
2020-01-22,176,False,34,34,0.49999999999999994,-0.4999999999999999,1.0,0.0
2020-01-23,171,False,34,34,0.49999999999999994,-0.4999999999999999,1.0,0.0
2020-01-24,174,False,34,34,0.49999999999999994,-0.4999999999999999,1.0,0.0
2020-01-27,175,False,34,34,0.49999999999999994,-0.4999999999999999,1.0,0.0
2020-01-28,177,True,35,35,0.5,-0.5,1.0,0.0
2020-01-29,177,False,35,35,0.5,-0.5,1.0,0.0
2020-01-30,178,False,35,35,0.5,-0.5,1.0,0.0
2020-01-31,178,False,35,35,0.5,-0.5,1.0,0.0
2020-02-03,177,False,35,35,0.5,-0.5,1.0,0.0
2020-02-04,177,False,35,35,0.5,-0.5,1.0,0.0
2020-02-05,177,False,35,35,0.5,-0.5,1.0,0.0
2020-02-06,177,False,35,35,0.5,-0.5,1.0,0.0
2020-02-07,176,False,35,35,0.5,-0.5,1.0,0.0
2020-02-10,176,False,35,35,0.5,-0.5,1.0,0.0
2020-02-11,175,False,35,35,0.5,-0.5,1.0,0.0
2020-02-12,176,False,35,35,0.5,-0.5,1.0,0.0
2020-02-13,177,False,35,35,0.5,-0.5,1.0,0.0
2020-02-14,179,False,35,35,0.5,-0.5,1.0,0.0
2020-02-18,179,False,35,35,0.5,-0.5,1.0,0.0
2020-02-19,178,False,35,35,0.5,-0.5,1.0,0.0
2020-02-20,179,False,35,35,0.5,-0.5,1.0,0.0
2020-02-21,180,False,35,35,0.5,-0.5,1.0,0.0
2020-02-24,178,False,35,35,0.5,-0.5,1.0,0.0
2020-02-25,177,False,35,35,0.5,-0.5,1.0,0.0
2020-02-26,177,True,35,35,0.5,-0.5,1.0,-6.938893903907228e-18
2020-02-27,176,False,35,35,0.5,-0.5,1.0,-6.938893903907228e-18
2020-02-28,176,False,35,35,0.5,-0.5,1.0,-6.938893903907228e-18
2020-03-02,178,False,35,35,0.5,-0.5,1.0,-6.938893903907228e-18
2020-03-03,178,False,35,35,0.5,-0.5,1.0,-6.938893903907228e-18
2020-03-04,180,False,35,35,0.5,-0.5,1.0,-6.938893903907228e-18
2020-03-05,179,False,35,35,0.5,-0.5,1.0,-6.938893903907228e-18
2020-03-06,178,False,35,35,0.5,-0.5,1.0,-6.938893903907228e-18
2020-03-09,177,False,35,35,0.5,-0.5,1.0,-6.938893903907228e-18
2020-03-10,176,False,35,35,0.5,-0.5,1.0,-6.938893903907228e-18
2020-03-11,174,False,35,35,0.5,-0.5,1.0,-6.938893903907228e-18
2020-03-12,172,False,35,35,0.5,-0.5,1.0,-6.938893903907228e-18
2020-03-13,174,False,35,35,0.5,-0.5,1.0,-6.938893903907228e-18
2020-03-16,174,False,35,35,0.5,-0.5,1.0,-6.938893903907228e-18
2020-03-17,175,False,35,35,0.5,-0.5,1.0,-6.938893903907228e-18
2020-03-18,174,False,35,35,0.5,-0.5,1.0,-6.938893903907228e-18
2020-03-19,178,False,35,35,0.5,-0.5,1.0,-6.938893903907228e-18
2020-03-20,179,False,35,35,0.5,-0.5,1.0,-6.938893903907228e-18
2020-03-23,177,False,35,35,0.5,-0.5,1.0,-6.938893903907228e-18
2020-03-24,182,False,35,35,0.5,-0.5,1.0,-6.938893903907228e-18
2020-03-25,182,True,36,36,0.5,-0.5,1.0,0.0
2020-03-26,183,False,36,36,0.5,-0.5,1.0,0.0
2020-03-27,182,False,36,36,0.5,-0.5,1.0,0.0
2020-03-30,180,False,36,36,0.5,-0.5,1.0,0.0
2020-03-31,179,False,36,36,0.5,-0.5,1.0,0.0
2020-04-01,179,False,36,36,0.5,-0.5,1.0,0.0
2020-04-02,178,False,36,36,0.5,-0.5,1.0,0.0
2020-04-03,176,False,36,36,0.5,-0.5,1.0,0.0
2020-04-06,179,False,36,36,0.5,-0.5,1.0,0.0
2020-04-07,180,False,36,36,0.5,-0.5,1.0,0.0
2020-04-08,180,False,36,36,0.5,-0.5,1.0,0.0
2020-04-09,181,False,36,36,0.5,-0.5,1.0,0.0
2020-04-13,180,False,36,36,0.5,-0.5,1.0,0.0
2020-04-14,179,False,36,36,0.5,-0.5,1.0,0.0
2020-04-15,179,False,36,36,0.5,-0.5,1.0,0.0
2020-04-16,178,False,36,36,0.5,-0.5,1.0,0.0
2020-04-17,177,False,36,36,0.5,-0.5,1.0,0.0
2020-04-20,175,False,36,36,0.5,-0.5,1.0,0.0
2020-04-21,174,False,36,36,0.5,-0.5,1.0,0.0
2020-04-22,174,False,36,36,0.5,-0.5,1.0,0.0
2020-04-23,173,True,34,34,0.49999999999999994,-0.49999999999999994,0.9999999999999999,1.0408340855860843e-17
2020-04-24,173,False,34,34,0.49999999999999994,-0.49999999999999994,0.9999999999999999,1.0408340855860843e-17
2020-04-27,172,False,34,34,0.49999999999999994,-0.49999999999999994,0.9999999999999999,1.0408340855860843e-17
2020-04-28,171,False,34,34,0.49999999999999994,-0.49999999999999994,0.9999999999999999,1.0408340855860843e-17
2020-04-29,171,False,34,34,0.49999999999999994,-0.49999999999999994,0.9999999999999999,1.0408340855860843e-17
2020-04-30,172,False,34,34,0.49999999999999994,-0.49999999999999994,0.9999999999999999,1.0408340855860843e-17
2020-05-01,171,False,34,34,0.49999999999999994,-0.49999999999999994,0.9999999999999999,1.0408340855860843e-17
2020-05-04,172,False,34,34,0.49999999999999994,-0.49999999999999994,0.9999999999999999,1.0408340855860843e-17
2020-05-05,174,False,34,34,0.49999999999999994,-0.49999999999999994,0.9999999999999999,1.0408340855860843e-17
2020-05-06,171,False,34,34,0.49999999999999994,-0.49999999999999994,0.9999999999999999,1.0408340855860843e-17
2020-05-07,172,False,34,34,0.49999999999999994,-0.49999999999999994,0.9999999999999999,1.0408340855860843e-17
2020-05-08,172,False,34,34,0.49999999999999994,-0.49999999999999994,0.9999999999999999,1.0408340855860843e-17
2020-05-11,173,False,34,34,0.49999999999999994,-0.49999999999999994,0.9999999999999999,1.0408340855860843e-17
2020-05-12,172,False,34,34,0.49999999999999994,-0.49999999999999994,0.9999999999999999,1.0408340855860843e-17
2020-05-13,173,False,34,34,0.49999999999999994,-0.49999999999999994,0.9999999999999999,1.0408340855860843e-17
2020-05-14,174,False,34,34,0.49999999999999994,-0.49999999999999994,0.9999999999999999,1.0408340855860843e-17
2020-05-15,174,False,34,34,0.49999999999999994,-0.49999999999999994,0.9999999999999999,1.0408340855860843e-17
2020-05-18,175,False,34,34,0.49999999999999994,-0.49999999999999994,0.9999999999999999,1.0408340855860843e-17
2020-05-19,174,False,34,34,0.49999999999999994,-0.49999999999999994,0.9999999999999999,1.0408340855860843e-17
2020-05-20,174,False,34,34,0.49999999999999994,-0.49999999999999994,0.9999999999999999,1.0408340855860843e-17
2020-05-21,174,True,34,34,0.4999999999999999,-0.4999999999999999,1.0,-3.469446951953614e-18
2020-05-22,173,False,34,34,0.4999999999999999,-0.4999999999999999,1.0,-3.469446951953614e-18
2020-05-26,174,False,34,34,0.4999999999999999,-0.4999999999999999,1.0,-3.469446951953614e-18
2020-05-27,174,False,34,34,0.4999999999999999,-0.4999999999999999,1.0,-3.469446951953614e-18
2020-05-28,175,False,34,34,0.4999999999999999,-0.4999999999999999,1.0,-3.469446951953614e-18
2020-05-29,176,False,34,34,0.4999999999999999,-0.4999999999999999,1.0,-3.469446951953614e-18
2020-06-01,177,False,34,34,0.4999999999999999,-0.4999999999999999,1.0,-3.469446951953614e-18
2020-06-02,177,False,34,34,0.4999999999999999,-0.4999999999999999,1.0,-3.469446951953614e-18
2020-06-03,179,False,34,34,0.4999999999999999,-0.4999999999999999,1.0,-3.469446951953614e-18
2020-06-04,179,False,34,34,0.4999999999999999,-0.4999999999999999,1.0,-3.469446951953614e-18
2020-06-05,179,False,34,34,0.4999999999999999,-0.4999999999999999,1.0,-3.469446951953614e-18
2020-06-08,180,False,34,34,0.4999999999999999,-0.4999999999999999,1.0,-3.469446951953614e-18
2020-06-09,183,False,34,34,0.4999999999999999,-0.4999999999999999,1.0,-3.469446951953614e-18
2020-06-10,184,False,34,34,0.4999999999999999,-0.4999999999999999,1.0,-3.469446951953614e-18
2020-06-11,181,False,34,34,0.4999999999999999,-0.4999999999999999,1.0,-3.469446951953614e-18
2020-06-12,182,False,34,34,0.4999999999999999,-0.4999999999999999,1.0,-3.469446951953614e-18
2020-06-15,183,False,34,34,0.4999999999999999,-0.4999999999999999,1.0,-3.469446951953614e-18
2020-06-16,181,False,34,34,0.4999999999999999,-0.4999999999999999,1.0,-3.469446951953614e-18
2020-06-17,182,False,34,34,0.4999999999999999,-0.4999999999999999,1.0,-3.469446951953614e-18
2020-06-18,182,False,34,34,0.4999999999999999,-0.4999999999999999,1.0,-3.469446951953614e-18
2020-06-19,183,True,36,36,0.5,-0.5,1.0,6.938893903907228e-18
2020-06-22,188,False,36,36,0.5,-0.5,1.0,6.938893903907228e-18
2020-06-23,189,False,36,36,0.5,-0.5,1.0,6.938893903907228e-18
2020-06-24,187,False,36,36,0.5,-0.5,1.0,6.938893903907228e-18
2020-06-25,187,False,36,36,0.5,-0.5,1.0,6.938893903907228e-18
2020-06-26,186,False,36,36,0.5,-0.5,1.0,6.938893903907228e-18
2020-06-29,186,False,36,36,0.5,-0.5,1.0,6.938893903907228e-18
2020-06-30,189,False,36,36,0.5,-0.5,1.0,6.938893903907228e-18
2020-07-01,189,False,36,36,0.5,-0.5,1.0,6.938893903907228e-18
2020-07-02,187,False,36,36,0.5,-0.5,1.0,6.938893903907228e-18
2020-07-06,187,False,36,36,0.5,-0.5,1.0,6.938893903907228e-18
2020-07-07,187,False,36,36,0.5,-0.5,1.0,6.938893903907228e-18
2020-07-08,187,False,36,36,0.5,-0.5,1.0,6.938893903907228e-18
2020-07-09,186,False,36,36,0.5,-0.5,1.0,6.938893903907228e-18
2020-07-10,185,False,36,36,0.5,-0.5,1.0,6.938893903907228e-18
2020-07-13,184,False,36,36,0.5,-0.5,1.0,6.938893903907228e-18
2020-07-14,183,False,36,36,0.5,-0.5,1.0,6.938893903907228e-18
2020-07-15,183,False,36,36,0.5,-0.5,1.0,6.938893903907228e-18
2020-07-16,183,False,36,36,0.5,-0.5,1.0,6.938893903907228e-18
2020-07-17,183,False,36,36,0.5,-0.5,1.0,6.938893903907228e-18
2020-07-20,181,True,36,36,0.5,-0.5,1.0,0.0
2020-07-21,181,False,36,36,0.5,-0.5,1.0,0.0
2020-07-22,184,False,36,36,0.5,-0.5,1.0,0.0
2020-07-23,183,False,36,36,0.5,-0.5,1.0,0.0
2020-07-24,182,False,36,36,0.5,-0.5,1.0,0.0
2020-07-27,181,False,36,36,0.5,-0.5,1.0,0.0
2020-07-28,179,False,36,36,0.5,-0.5,1.0,0.0
2020-07-29,179,False,36,36,0.5,-0.5,1.0,0.0
2020-07-30,180,False,36,36,0.5,-0.5,1.0,0.0
2020-07-31,182,False,36,36,0.5,-0.5,1.0,0.0
2020-08-03,183,False,36,36,0.5,-0.5,1.0,0.0
2020-08-04,183,False,36,36,0.5,-0.5,1.0,0.0
2020-08-05,183,False,36,36,0.5,-0.5,1.0,0.0
2020-08-06,183,False,36,36,0.5,-0.5,1.0,0.0
2020-08-07,183,False,36,36,0.5,-0.5,1.0,0.0
2020-08-10,183,False,36,36,0.5,-0.5,1.0,0.0
2020-08-11,183,False,36,36,0.5,-0.5,1.0,0.0
2020-08-12,183,False,36,36,0.5,-0.5,1.0,0.0
2020-08-13,182,False,36,36,0.5,-0.5,1.0,0.0
2020-08-14,182,False,36,36,0.5,-0.5,1.0,0.0
2020-08-17,184,True,36,36,0.49999999999999994,-0.5,1.0,0.0
2020-08-18,185,False,36,36,0.49999999999999994,-0.5,1.0,0.0
2020-08-19,185,False,36,36,0.49999999999999994,-0.5,1.0,0.0
2020-08-20,184,False,36,36,0.49999999999999994,-0.5,1.0,0.0
2020-08-21,183,False,36,36,0.49999999999999994,-0.5,1.0,0.0
2020-08-24,186,False,36,36,0.49999999999999994,-0.5,1.0,0.0
2020-08-25,185,False,36,36,0.49999999999999994,-0.5,1.0,0.0
2020-08-26,184,False,36,36,0.49999999999999994,-0.5,1.0,0.0
2020-08-27,182,False,36,36,0.49999999999999994,-0.5,1.0,0.0
2020-08-28,182,False,36,36,0.49999999999999994,-0.5,1.0,0.0
2020-08-31,182,False,36,36,0.49999999999999994,-0.5,1.0,0.0
2020-09-01,182,False,36,36,0.49999999999999994,-0.5,1.0,0.0
2020-09-02,182,False,36,36,0.49999999999999994,-0.5,1.0,0.0
2020-09-03,181,False,36,36,0.49999999999999994,-0.5,1.0,0.0
2020-09-04,180,False,36,36,0.49999999999999994,-0.5,1.0,0.0
2020-09-08,178,False,36,36,0.49999999999999994,-0.5,1.0,0.0
2020-09-09,179,False,36,36,0.49999999999999994,-0.5,1.0,0.0
2020-09-10,177,False,36,36,0.49999999999999994,-0.5,1.0,0.0
2020-09-11,176,False,36,36,0.49999999999999994,-0.5,1.0,0.0
2020-09-14,177,False,36,36,0.49999999999999994,-0.5,1.0,0.0
2020-09-15,176,True,35,35,0.49999999999999994,-0.49999999999999994,1.0,1.734723475976807e-18
2020-09-16,178,False,35,35,0.49999999999999994,-0.49999999999999994,1.0,1.734723475976807e-18
2020-09-17,178,False,35,35,0.49999999999999994,-0.49999999999999994,1.0,1.734723475976807e-18
2020-09-18,179,False,35,35,0.49999999999999994,-0.49999999999999994,1.0,1.734723475976807e-18
2020-09-21,180,False,35,35,0.49999999999999994,-0.49999999999999994,1.0,1.734723475976807e-18
2020-09-22,179,False,35,35,0.49999999999999994,-0.49999999999999994,1.0,1.734723475976807e-18
2020-09-23,177,False,35,35,0.49999999999999994,-0.49999999999999994,1.0,1.734723475976807e-18
2020-09-24,178,False,35,35,0.49999999999999994,-0.49999999999999994,1.0,1.734723475976807e-18
2020-09-25,179,False,35,35,0.49999999999999994,-0.49999999999999994,1.0,1.734723475976807e-18
2020-09-28,180,False,35,35,0.49999999999999994,-0.49999999999999994,1.0,1.734723475976807e-18
2020-09-29,181,False,35,35,0.49999999999999994,-0.49999999999999994,1.0,1.734723475976807e-18
2020-09-30,181,False,35,35,0.49999999999999994,-0.49999999999999994,1.0,1.734723475976807e-18
2020-10-01,181,False,35,35,0.49999999999999994,-0.49999999999999994,1.0,1.734723475976807e-18
2020-10-02,180,False,35,35,0.49999999999999994,-0.49999999999999994,1.0,1.734723475976807e-18
2020-10-05,183,False,35,35,0.49999999999999994,-0.49999999999999994,1.0,1.734723475976807e-18
2020-10-06,183,False,35,35,0.49999999999999994,-0.49999999999999994,1.0,1.734723475976807e-18
2020-10-07,185,False,35,35,0.49999999999999994,-0.49999999999999994,1.0,1.734723475976807e-18
2020-10-08,184,False,35,35,0.49999999999999994,-0.49999999999999994,1.0,1.734723475976807e-18
2020-10-09,186,False,35,35,0.49999999999999994,-0.49999999999999994,1.0,1.734723475976807e-18
2020-10-12,187,False,35,35,0.49999999999999994,-0.49999999999999994,1.0,1.734723475976807e-18
2020-10-13,188,True,37,37,0.5,-0.5,1.0,0.0
2020-10-14,186,False,37,37,0.5,-0.5,1.0,0.0
2020-10-15,187,False,37,37,0.5,-0.5,1.0,0.0
2020-10-16,188,False,37,37,0.5,-0.5,1.0,0.0
2020-10-19,182,False,37,37,0.5,-0.5,1.0,0.0
2020-10-20,183,False,37,37,0.5,-0.5,1.0,0.0
2020-10-21,179,False,37,37,0.5,-0.5,1.0,0.0
2020-10-22,179,False,37,37,0.5,-0.5,1.0,0.0
2020-10-23,177,False,37,37,0.5,-0.5,1.0,0.0
2020-10-26,176,False,37,37,0.5,-0.5,1.0,0.0
2020-10-27,177,False,37,37,0.5,-0.5,1.0,0.0
2020-10-28,177,False,37,37,0.5,-0.5,1.0,0.0
2020-10-29,177,False,37,37,0.5,-0.5,1.0,0.0
2020-10-30,177,False,37,37,0.5,-0.5,1.0,0.0
2020-11-02,177,False,37,37,0.5,-0.5,1.0,0.0
2020-11-03,178,False,37,37,0.5,-0.5,1.0,0.0
2020-11-04,176,False,37,37,0.5,-0.5,1.0,0.0
2020-11-05,176,False,37,37,0.5,-0.5,1.0,0.0
2020-11-06,176,False,37,37,0.5,-0.5,1.0,0.0
2020-11-09,177,False,37,37,0.5,-0.5,1.0,0.0
2020-11-10,178,True,35,35,0.5,-0.5,1.0,-5.204170427930421e-18
2020-11-11,180,False,35,35,0.5,-0.5,1.0,-5.204170427930421e-18
2020-11-12,181,False,35,35,0.5,-0.5,1.0,-5.204170427930421e-18
2020-11-13,181,False,35,35,0.5,-0.5,1.0,-5.204170427930421e-18
2020-11-16,182,False,35,35,0.5,-0.5,1.0,-5.204170427930421e-18
2020-11-17,182,False,35,35,0.5,-0.5,1.0,-5.204170427930421e-18
2020-11-18,183,False,35,35,0.5,-0.5,1.0,-5.204170427930421e-18
2020-11-19,184,False,35,35,0.5,-0.5,1.0,-5.204170427930421e-18
2020-11-20,184,False,35,35,0.5,-0.5,1.0,-5.204170427930421e-18
2020-11-23,186,False,35,35,0.5,-0.5,1.0,-5.204170427930421e-18
2020-11-24,189,False,35,35,0.5,-0.5,1.0,-5.204170427930421e-18
2020-11-25,190,False,35,35,0.5,-0.5,1.0,-5.204170427930421e-18
2020-11-27,192,False,35,35,0.5,-0.5,1.0,-5.204170427930421e-18
2020-11-30,189,False,35,35,0.5,-0.5,1.0,-5.204170427930421e-18
2020-12-01,190,False,35,35,0.5,-0.5,1.0,-5.204170427930421e-18
2020-12-02,192,False,35,35,0.5,-0.5,1.0,-5.204170427930421e-18
2020-12-03,191,False,35,35,0.5,-0.5,1.0,-5.204170427930421e-18
2020-12-04,192,False,35,35,0.5,-0.5,1.0,-5.204170427930421e-18
2020-12-07,191,False,35,35,0.5,-0.5,1.0,-5.204170427930421e-18
2020-12-08,191,False,35,35,0.5,-0.5,1.0,-5.204170427930421e-18
2020-12-09,190,True,38,38,0.5,-0.5,1.0,0.0
2020-12-10,190,False,38,38,0.5,-0.5,1.0,0.0
2020-12-11,191,False,38,38,0.5,-0.5,1.0,0.0
2020-12-14,193,False,38,38,0.5,-0.5,1.0,0.0
2020-12-15,194,False,38,38,0.5,-0.5,1.0,0.0
2020-12-16,196,False,38,38,0.5,-0.5,1.0,0.0
2020-12-17,196,False,38,38,0.5,-0.5,1.0,0.0
2020-12-18,195,False,38,38,0.5,-0.5,1.0,0.0
2020-12-21,198,False,38,38,0.5,-0.5,1.0,0.0
2020-12-22,199,False,38,38,0.5,-0.5,1.0,0.0
2020-12-23,200,False,38,38,0.5,-0.5,1.0,0.0
2020-12-24,199,False,38,38,0.5,-0.5,1.0,0.0
2020-12-28,198,False,38,38,0.5,-0.5,1.0,0.0
2020-12-29,200,False,38,38,0.5,-0.5,1.0,0.0
