signal_date,expected_execution_date,strategy_id,ticker,target_weight,run_id,data_status,record_label
2026-06-09,2026-06-10,C3A1_003,AMPG,-0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,APA,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,APPS,-0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,ARCB,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,ARTV,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,AUGO,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,AYI,-0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,BELFB,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,BIOA,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,BKNG,-0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,BOW,-0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,BRBR,-0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,BRO,-0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,CABO,-0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,CADL,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,CAT,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,CBZ,-0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,CPNG,-0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,CRM,-0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,CRVS,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,DAN,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,DFH,-0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,DMRA,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,DOCS,-0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,DXPE,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,ECVT,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,EFOR,-0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,ENS,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,EOSE,-0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,ERNA,-0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,FCEL,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,FIG,-0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,FLEX,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,FLOC,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,FSV,-0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,GEN,-0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,HRB,-0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,IBM,-0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,INTC,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,ISRG,-0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,ITRI,-0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,KREF,-0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,LGN,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,LUNR,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,LXU,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,M,-0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,MDT,-0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,MEOH,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,MLYS,-0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,MMM,-0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,MPLT,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,MSFT,-0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,MU,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,NCNO,-0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,NEXA,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,NFLX,-0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,NKE,-0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,NSA,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,NTSK,-0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,OBE,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,OPTX,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,PAX,-0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,PAYC,-0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,PDS,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,PHAT,-0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
